population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,22,All ages,294,All causes,3,Rate,2023,31112.567914345025,34402.38266581639,28385.922165095806
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,294,All causes,1,Number,2023,9657967.151925111,10731940.568001252,8717030.930088645
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,294,All causes,3,Rate,2023,31090.976225196602,34548.31682497913,28061.90962739683
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,294,All causes,1,Number,2023,7298786.940885651,8383130.370443912,6324347.331525872
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,294,All causes,3,Rate,2023,27082.778024488034,31106.327779109997,23467.035867290957
1,All Population,2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,294,All causes,1,Number,2023,8490486.322385881,9425331.55359439,7641233.928686151
1,All Population,2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,294,All causes,3,Rate,2023,24851.59902103796,27587.88501816265,22365.84271044399
1,All Population,2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,294,All causes,1,Number,2023,324928.7946481572,379283.5443689348,279805.2070548042
1,All Population,2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,294,All causes,3,Rate,2023,20747.057823288887,24217.667858476674,17865.867555103316
1,All Population,2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,294,All causes,1,Number,2023,1708422.306518775,1845032.3561446094,1595153.2372350786
1,All Population,2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2023,37153.49546615131,40124.38904441799,34690.20413822301
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,22,All ages,294,All causes,1,Number,2023,3909018.4232117655,4306303.751051122,3569696.097794273
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,22,All ages,294,All causes,3,Rate,2023,40607.229405659025,44734.26455885232,37082.31905249455
1,All Population,2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,3,Both,22,All ages,294,All causes,1,Number,2023,1384207.727256754,1519976.7082653204,1255702.5830896066
1,All Population,2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,3,Both,22,All ages,294,All causes,3,Rate,2023,38357.78623252169,42120.08104419333,34796.7796345369
1,All Population,2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,294,All causes,1,Number,2023,1194728.542203751,1311529.490697255,1088494.913154048
1,All Population,2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,294,All causes,3,Rate,2023,42081.56551268139,46195.61032900962,38339.73022325332
1,All Population,2,DALYs (Disability-Adjusted Life Years),107,Barbados,3,Both,22,All ages,294,All causes,1,Number,2023,112395.65021448708,125061.96457132947,101206.72043462415
1,All Population,2,DALYs (Disability-Adjusted Life Years),107,Barbados,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),107,Barbados,3,Both,22,All ages,294,All causes,3,Rate,2023,37341.257127504075,41549.392409910964,33623.95398370681
1,All Population,2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,1,Number,2023,41664.5095547915,46992.62915709707,37265.26720235142
1,All Population,2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,3,Rate,2023,35889.39307060023,40478.98216639514,32099.929575489976
1,All Population,2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,294,All causes,1,Number,2023,26275065.695473935,28442671.776581928,24273681.70021643
1,All Population,2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,294,All causes,3,Rate,2023,45686.52313144748,49455.510296395514,42206.559379730184
1,All Population,2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,294,All causes,1,Number,2023,13234404.746111041,13903415.704250798,12580946.59939801
1,All Population,2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,294,All causes,3,Rate,2023,60502.376613678556,63560.825688235134,57515.02873879018
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,1,Number,2023,5086531.287742578,5834276.679450757,4504841.0002294835
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,3,Rate,2023,28605.732929429832,32810.917910000106,25334.411852069923
1,All Population,2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,294,All causes,1,Number,2023,4339179.95232988,4702806.161688177,4003358.2610012656
1,All Population,2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,294,All causes,3,Rate,2023,39068.28939684593,42342.2384230577,36044.681441725304
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,294,All causes,1,Number,2023,1769585.9100467644,1984962.4434520907,1595566.7020517925
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,294,All causes,3,Rate,2023,24406.853645313688,27377.41500637243,22006.709455143013
1,All Population,2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,294,All causes,1,Number,2023,2641822.702676659,2976316.7139042066,2330362.621627951
1,All Population,2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,294,All causes,3,Rate,2023,24653.400984387456,27774.887894661126,21746.86593911596
1,All Population,2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,3,Both,22,All ages,294,All causes,1,Number,2023,666765.1494874514,741339.4466255226,607139.6412198215
1,All Population,2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,3,Both,22,All ages,294,All causes,3,Rate,2023,36000.05921116155,40026.48307969316,32780.75203864311
1,All Population,2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,3,Both,22,All ages,294,All causes,1,Number,2023,1735476.5660834033,1962811.7616876818,1531437.0216780908
1,All Population,2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,3,Both,22,All ages,294,All causes,3,Rate,2023,25480.58431436113,28818.361229603106,22484.83841015885
1,All Population,2,DALYs (Disability-Adjusted Life Years),154,Tunisia,3,Both,22,All ages,294,All causes,1,Number,2023,3639176.5203420827,4078815.002895703,3273530.1434360254
1,All Population,2,DALYs (Disability-Adjusted Life Years),154,Tunisia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),154,Tunisia,3,Both,22,All ages,294,All causes,3,Rate,2023,30385.179235603395,34055.925630176396,27332.227383162004
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,294,All causes,1,Number,2023,2808124.297307497,3140912.255235078,2554961.648579471
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,294,All causes,3,Rate,2023,26277.85061031923,29392.011992605265,23908.80652285967
1,All Population,2,DALYs (Disability-Adjusted Life Years),106,Bahamas,3,Both,22,All ages,294,All causes,1,Number,2023,146835.04772051354,163011.22098162453,133477.4278406131
1,All Population,2,DALYs (Disability-Adjusted Life Years),106,Bahamas,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),106,Bahamas,3,Both,22,All ages,294,All causes,3,Rate,2023,35565.94469169981,39484.08884365394,32330.50208289197
1,All Population,2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,22,All ages,294,All causes,1,Number,2023,8344456.721008052,8772779.51879882,7905204.432618147
1,All Population,2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,22,All ages,294,All causes,3,Rate,2023,58456.0815570902,61456.64507339226,55378.95281728689
1,All Population,2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,294,All causes,1,Number,2023,991124.3294055247,1104656.4558080488,888394.6663445404
1,All Population,2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,294,All causes,3,Rate,2023,28626.362165215884,31905.478287544436,25659.250519739275
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,294,All causes,1,Number,2023,13753809.712692639,15348614.597776998,12358718.434830733
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,294,All causes,3,Rate,2023,35247.42186919817,39334.49023482715,31672.167314712242
1,All Population,2,DALYs (Disability-Adjusted Life Years),165,Pakistan,3,Both,22,All ages,294,All causes,1,Number,2023,88741063.13284041,96779128.24265209,81646530.67641225
1,All Population,2,DALYs (Disability-Adjusted Life Years),165,Pakistan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),165,Pakistan,3,Both,22,All ages,294,All causes,3,Rate,2023,36376.647550209615,39671.603134047466,33468.463924837866
1,All Population,2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,2023,319048.9466729031,342746.04490040056,298327.8915048633
1,All Population,2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,22,All ages,294,All causes,3,Rate,2023,37108.932699967394,39865.16816941176,34698.844060836316
1,All Population,2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,294,All causes,1,Number,2023,229336.75797182813,255497.4807861793,207807.81303075457
1,All Population,2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,294,All causes,3,Rate,2023,35063.84346255381,39063.61871769345,31772.23176452642
1,All Population,2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,1,Number,2023,549826.4443475562,611689.2215480123,502029.9472076428
1,All Population,2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,3,Rate,2023,39639.21108568887,44099.148778765244,36193.368386118884
1,All Population,2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,294,All causes,1,Number,2023,65641386.99812779,71906767.42670527,60176188.081988014
1,All Population,2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,294,All causes,3,Rate,2023,44162.05671195808,48377.26450177402,40485.193142887234
1,All Population,2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All ages,294,All causes,1,Number,2023,11401230.905436883,12167498.483135417,10643397.917503487
1,All Population,2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All ages,294,All causes,3,Rate,2023,46975.922601605766,50133.136653372865,43853.461169031325
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,294,All causes,1,Number,2023,6779825.462840675,7503716.165247784,6137521.576879781
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,294,All causes,3,Rate,2023,29926.289939193568,33121.558484564775,27091.147290509103
1,All Population,2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,294,All causes,1,Number,2023,22303081.675028436,25132823.144093536,19774509.111110087
1,All Population,2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,294,All causes,3,Rate,2023,32245.891823636575,36337.144262643546,28590.070688586078
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,22,All ages,294,All causes,1,Number,2023,21605611.263688847,24934256.109445773,18862075.81979249
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,22,All ages,294,All causes,3,Rate,2023,24572.68581942473,28358.449758290793,21452.383705564916
1,All Population,2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All ages,294,All causes,1,Number,2023,69556.87015866819,76132.26409683953,63874.5320522989
1,All Population,2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All ages,294,All causes,3,Rate,2023,31331.847627460163,34293.72961685032,28772.242065704067
1,All Population,2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All ages,294,All causes,1,Number,2023,272142.06866954407,301364.0883534157,249433.70850495208
1,All Population,2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All ages,294,All causes,3,Rate,2023,30845.721989285274,34157.868103044144,28271.861329322
1,All Population,2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,22,All ages,294,All causes,1,Number,2023,216181.9291360822,239877.98489179963,197130.71308602396
1,All Population,2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,22,All ages,294,All causes,3,Rate,2023,36404.42069831488,40394.76894837073,33196.25021583097
1,All Population,2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,294,All causes,1,Number,2023,132934307.09337343,140653410.5638569,125155404.05717985
1,All Population,2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,294,All causes,3,Rate,2023,54295.82226658995,57448.62066193872,51118.599276398745
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,294,All causes,1,Number,2023,13954322.514970133,15525309.804687547,12555122.080757855
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,294,All causes,3,Rate,2023,29388.675285903402,32697.27269622241,26441.87172902375
1,All Population,2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All ages,294,All causes,1,Number,2023,554265.1420610289,601849.9603948225,512783.3440510409
1,All Population,2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All ages,294,All causes,3,Rate,2023,39888.1193434299,43312.59757342619,36902.84968809901
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,294,All causes,1,Number,2023,492415.23579112126,533043.8180826756,451126.7807351104
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,294,All causes,3,Rate,2023,34320.83403494153,37152.604314476244,31443.071304347188
1,All Population,2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All ages,294,All causes,1,Number,2023,17552980.077645924,18764733.060617696,16395667.35854875
1,All Population,2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All ages,294,All causes,3,Rate,2023,48652.57946089073,52011.26317329839,45444.79088152111
1,All Population,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All ages,294,All causes,1,Number,2023,391573353.15620923,443174307.9319865,341041120.0095943
1,All Population,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All ages,294,All causes,3,Rate,2023,27370.404975469144,30977.2362829368,23838.27574760027
1,All Population,2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,1,Number,2023,1356507.3752658097,1563632.5130889125,1181649.644868434
1,All Population,2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,3,Rate,2023,25472.44766658214,29361.836202047143,22188.97537011068
1,All Population,2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All ages,294,All causes,1,Number,2023,3951967.713748221,4457613.21923334,3519485.8731896244
1,All Population,2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All ages,294,All causes,3,Rate,2023,34926.58487652127,39395.36396176524,31104.40949303424
1,All Population,2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,3,Both,22,All ages,294,All causes,1,Number,2023,1827503.8819032253,2018953.260255444,1665848.2977803843
1,All Population,2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,3,Both,22,All ages,294,All causes,3,Rate,2023,32581.054060181395,35994.24656152135,29699.03045542093
1,All Population,2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,2023,5296339.030182027,5608649.319916315,5005340.237094218
1,All Population,2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,22,All ages,294,All causes,3,Rate,2023,66089.90546567558,69987.04222502452,62458.702361757576
1,All Population,2,DALYs (Disability-Adjusted Life Years),29,Tonga,3,Both,22,All ages,294,All causes,1,Number,2023,31362.015545180908,35153.49941827021,28362.508065215527
1,All Population,2,DALYs (Disability-Adjusted Life Years),29,Tonga,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),29,Tonga,3,Both,22,All ages,294,All causes,3,Rate,2023,30040.134840382005,33671.81108353208,27167.053898786082
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,294,All causes,1,Number,2023,2700506.438861986,3114102.10406827,2353233.7991071413
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,294,All causes,3,Rate,2023,20458.212822777503,23591.487389208116,17827.381261188522
1,All Population,2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,1,Number,2023,9769035.055044414,10772897.710156908,8934765.619763266
1,All Population,2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,3,Rate,2023,38079.2165369055,41992.22362531825,34827.27544986962
1,All Population,2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,294,All causes,1,Number,2023,2791517.859971629,3159820.522326952,2481909.0909343194
1,All Population,2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,294,All causes,3,Rate,2023,30801.580332861715,34865.42825015913,27385.360251304326
1,All Population,2,DALYs (Disability-Adjusted Life Years),30,Vanuatu,3,Both,22,All ages,294,All causes,1,Number,2023,98797.02647032996,106802.45340528134,91386.43414874672
1,All Population,2,DALYs (Disability-Adjusted Life Years),30,Vanuatu,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),30,Vanuatu,3,Both,22,All ages,294,All causes,3,Rate,2023,29937.59742087785,32363.41181350839,27692.030550093194
1,All Population,2,DALYs (Disability-Adjusted Life Years),216,Senegal,3,Both,22,All ages,294,All causes,1,Number,2023,6819079.478755921,7371485.323938318,6291935.284108277
1,All Population,2,DALYs (Disability-Adjusted Life Years),216,Senegal,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),216,Senegal,3,Both,22,All ages,294,All causes,3,Rate,2023,36399.654743843996,39348.349227573504,33585.80475937417
1,All Population,2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,22,All ages,294,All causes,1,Number,2023,20577281.68264984,21969378.65440908,19350403.027152948
1,All Population,2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,22,All ages,294,All causes,3,Rate,2023,45123.78520373633,48176.50546607306,42433.371096786046
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,294,All causes,1,Number,2023,355376.174311277,407635.0869564086,308930.1476997968
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,294,All causes,3,Rate,2023,25977.14823405069,29797.149737988915,22582.054793959047
1,All Population,2,DALYs (Disability-Adjusted Life Years),8,Taiwan,3,Both,22,All ages,294,All causes,1,Number,2023,7379052.337669664,8269858.720839042,6593014.668862606
1,All Population,2,DALYs (Disability-Adjusted Life Years),8,Taiwan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),8,Taiwan,3,Both,22,All ages,294,All causes,3,Rate,2023,31784.003088768037,35620.99888965313,28398.280566417507
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,294,All causes,1,Number,2023,25525041.578547202,28836292.353422523,22578082.06454421
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,294,All causes,3,Rate,2023,29726.76354059459,33583.08512602376,26294.699840839432
